Time,hero,shadower,adele,ark
2024,2.0984817414739436E12,1.705744466890299E12,3.2589435375490522E12,2.595564314073825E12
2025,2.1388056280990632E12,1.729050800803996E12,3.3059313486499023E12,2.649918197251129E12
2026,2.032380126842345E12,1.657464361273556E12,3.3227127097573486E12,1.151795790215652E12
2027,2.0441205796751128E12,1.6671344121921768E12,3.339494070864795E12,1.2061496733929558E12
2028,2.0575618752168193E12,1.6925947765726582E12,3.356275431972241E12,1.1562738936056255E12
2029,2.1231925145125808E12,1.710417031638995E12,3.3730567930796875E12,1.2106277767829292E12
2030,2.1062537489705303E12,1.6273229097031611E12,3.4513098223280093E12,1.222352685868319E12
2031,2.1168623393200935E12,1.648503111801735E12,3.315846061162129E12,1.2767065690456228E12
2032,2.1547725644957344E12,1.6817978745355881E12,3.338221209305391E12,1.2884314781310127E12
2033,2.035512654668481E12,1.7051042084492852E12,3.356877560649362E12,1.3427853613083164E12
2034,2.0472531075012488E12,1.633517768918845E12,3.3755339119933325E12,1.3545102703937063E12
2035,2.0606944030429553E12,1.6431878198374658E12,3.4225217230941826E12,1.3800523364000835E12
2036,2.220827387092735E12,1.6686481842179473E12,3.4695095341950327E12,1.352439646272666E12
2037,2.0886502690445364E12,1.6864704392842842E12,3.486290895302479E12,1.3893568901252766E12
2038,2.141291387989472E12,1.57383450090514E12,3.5030722564099253E12,1.399625661150315E12
2039,2.1527774577043228E12,1.5739787660600928E12,3.5198536175173716E12,1.4251677271566921E12
2040,2.1922483555658684E12,1.5951589681586667E12,3.536634978624818E12,1.352439646272666E12
2041,2.0729355487436938E12,1.6284537308925198E12,3.6079316927244375E12,1.367148209568345E12
2042,2.0858927795993918E12,1.6517600648062168E12,3.416500545050414E12,1.3561693965551704E12
2043,2.1007321443733276E12,1.5837193430183972E12,3.084809674432641E12,1.36993558661275E12
2044,2.1452502386951348E12,1.6965810017091074E12,3.1071848225759033E12,1.3938411801121729E12
2045,2.1391281132514595E12,1.7755841627926045E12,3.1295599707191655E12,1.348326040796946E12
2046,2.153578089007553E12,1.6629482244134602E12,3.1519351188624277E12,1.3797581914666602E12
2047,2.1701239760234558E12,1.663092489568413E12,3.2188215933104414E12,1.3477117662603162E12
2048,2.219761637071164E12,1.6885528539488945E12,3.285708067758455E12,1.371617359759739E12
2049,1.9836993994895352E12,1.7063751090152314E12,3.304364419102426E12,1.343153177277118E12
2050,1.9994213971960242E12,1.6993239659576958E12,3.3230207704463965E12,1.377705144390476E12
2051,2.017421045138831E12,1.7089940168763167E12,3.341677121790367E12,1.3550392090729387E12
2052,2.1777841388402705E12,1.7091382820312695E12,3.3886649328912173E12,1.3385328808893245E12
2053,2.0719128323884373E12,1.7426736020206782E12,3.4356527439920674E12,1.3563678315588232E12
2054,2.1439673794933733E12,1.7759683647545312E12,3.4826405550929175E12,1.3598697978891013E12
2055,2.1596893771998623E12,1.7992746986682283E12,3.5296283661937676E12,1.3837753913885242E12
2056,2.27711160211161E12,1.714173067321057E12,3.574938041183873E12,1.3255602844858938E12
2057,2.331110545940031E12,1.7319953223873938E12,3.6202477161739785E12,1.327304448355167E12
2058,2.3376594580453726E12,1.6129987396675308E12,3.665557391164084E12,1.33634018617793E12
2059,2.3924564963375215E12,1.6131430048224836E12,3.7108670661541895E12,1.3501063762355095E12
2060,2.4081784940440107E12,1.6343232069210576E12,3.756176741144295E12,1.323760568426882E12
2061,2.426178141986818E12,1.6676179696549106E12,3.7863831911376987E12,1.3255047322961553E12
2062,2.480177085815239E12,1.6909243035686077E12,3.8028053868268975E12,1.3388887675430093E12
2063,2.3608644838216987E12,1.6701958744122874E12,3.829651621840775E12,1.3526549576005889E12
2064,2.372604936654467E12,1.6880181294786243E12,3.852026769984037E12,1.3765605511000117E12
2065,2.3860462321961733E12,1.3307186917428984E12,3.8744019181272993E12,1.320026714413423E12
2066,2.426370118821293E12,1.3308629568978513E12,3.89305826947127E12,1.329062452236186E12
2067,2.3199446175645747E12,1.3520431589964253E12,3.9117146208152407E12,1.3636144193495442E12
2068,2.3737515845585205E12,1.3853379217302783E12,3.958702431916091E12,1.3169234926929211E12
2069,2.4146714508156445E12,1.4086442556439753E12,4.005690243016941E12,1.3186676565621943E12
2070,2.4264119036484126E12,1.3620748857875022E12,4.0509999180070464E12,1.3204118204314675E12
2071,2.439853199190119E12,1.3875352501679836E12,4.096309592997152E12,1.3443174139308904E12
2072,2.480177085815239E12,1.4053575052343206E12,4.1231558280110293E12,1.3149288266669783E12
2073,2.4017843500788228E12,1.318717665555866E12,4.1455309761542915E12,1.3239645644897412E12
2074,2.413524802911591E12,1.33989786765444E12,4.1679061242975537E12,1.3524328895379934E12
2075,2.4269660984532974E12,1.373192630388293E12,4.2347925987455674E12,1.3290417537419707E12
2076,2.467289985078417E12,1.39649896430199E12,4.253448950089538E12,1.330785917611244E12
2077,2.3608644838216987E12,1.3536195773430903E12,4.300436761190388E12,1.3546915111106667E12
2078,2.372604936654467E12,1.2704010156671594E12,4.3272829962042656E12,1.3059642120295864E12
2079,2.3860462321961733E12,1.2705452808221123E12,4.2187635277094443E12,1.3149999498523494E12
2080,2.426370118821293E12,1.3059660242676467E12,4.2411386758527065E12,1.3434682749006016E12
2081,2.3199446175645747E12,1.330760544679521E12,4.2597950271966772E12,1.2935302356834302E12
2082,2.3737515845585205E12,1.284716016297672E12,4.278451378540648E12,1.2791938037399524E12
2083,2.3854920373912886E12,1.3086764663159153E12,4.325439189641498E12,1.3137457708533105E12
2084,2.398933332932995E12,1.354996512300012E12,4.372427000742348E12,1.296827820436586E12
2085,2.4392572195581147E12,1.3874205444888796E12,4.405271392120746E12,1.3207334139360088E12
2086,2.2907652041402188E12,1.3043802599708228E12,4.432117627134624E12,1.2830248122262903E12
2087,2.3042064996819253E12,1.3153196632225547E12,4.2598889756846025E12,1.2967910022838699E12
2088,2.342790059982841E12,1.350740406668089E12,4.2934516978994956E12,1.2400585282320017E12
2089,2.2275022127247275E12,1.3755349270799634E12,4.3603381723475093E12,1.2538247182895813E12
2090,2.2357725341698794E12,1.3294903986981145E12,4.37899452369148E12,1.2777303117890042E12
2091,2.2712853451511294E12,1.3534508487163577E12,4.42598233479233E12,1.2206872573490735E12
2092,2.1740450097810957E12,1.3997708947004543E12,4.472970145893181E12,1.2521194080187876E12
2093,2.1857854626138635E12,1.432194926889322E12,4.499816380907059E12,1.1311535416545708E12
2094,2.19922675815557E12,1.3547037767256936E12,4.3384958052981665E12,1.1550591351539937E12
2095,2.286912185849407E12,1.3656431799774255E12,4.3594690018033794E12,1.0319372884513694E12
2096,2.327236072474527E12,1.40106392342296E12,4.422164594393748E12,1.0664892555647277E12
2097,2.230150387491779E12,1.4258584438348342E12,4.439652001417921E12,1.0065563451554233E12
2098,2.241890840324547E12,1.3733401872068435E12,4.457139408442094E12,9.332097171298105E11
2099,2.2553321358662534E12,1.3842795904585754E12,4.501183121103041E12,9.571153106292334E11
2100,2.295656022491373E12,1.3844238556135283E12,4.545226833763988E12,9.417882001919678E11
2101,2.1562376891385938E12,1.4083843056317715E12,4.573540649046025E12,9.656937936913906E11
2102,2.166263586685396E12,1.4547043516158682E12,4.599114033578346E12,9.236737127102971E11
2103,2.177752108978938E12,1.4871283838047358E12,4.438404425700712E12,9.374399027678767E11
2104,2.2122176758595635E12,1.4446235633491934E12,4.45968916701438E12,9.103560495222535E11
2105,2.2222435734063657E12,1.4694180837610676E12,4.477436339442952E12,9.241222395798331E11
2106,2.2337320956999077E12,1.416899827133077E12,4.522134296201655E12,9.48027833079256E11
2107,2.268197662580533E12,1.4278392303848088E12,4.568999977466737E12,9.219662592414259E11
2108,2.1120048641106555E12,1.4279834955397617E12,4.594573361999058E12,9.565182263547842E11
2109,2.1579539553484163E12,1.451943945558005E12,4.4437486900959375E12,9.368361149180857E11
2110,2.1679798528952185E12,1.4982639915421016E12,4.465033431409605E12,9.219662592414259E11
2111,2.1794683751887605E12,1.5306880237309692E12,4.528660331079451E12,9.398012099109246E11
2112,2.213933942069386E12,1.4540318121630034E12,4.546407503508023E12,9.451426261992881E11
2113,2.1875158218799485E12,1.4894525556085378E12,4.564154675936596E12,9.690482196987109E11
2114,2.2224598221299E12,1.514247076020412E12,4.608852632695299E12,9.146746852879362E11
2115,2.232485719676702E12,1.2697197344632612E12,4.653550589454002E12,9.164188491572095E11
2116,2.243974241970244E12,1.269863999618214E12,4.727990118251626E12,9.254545869799725E11
2117,2.2784398088508696E12,1.2938244496364573E12,4.885882986633436E12,9.568867376496868E11
2118,2.1733667757251973E12,1.340144495620554E12,4.659070871568175E12,9.323577067964265E11
2119,2.1833926732719995E12,1.3725685278094216E12,4.680355612881843E12,9.341189315620555E11
2120,2.1948811955655415E12,1.2311173647030454E12,4.698102785310415E12,9.45420123808175E11
2121,2.229346762446167E12,1.2312616298579983E12,4.742800742069118E12,1.2298579234572622E12
2122,1.9849448637302476E12,1.2314058950129512E12,4.787498698827821E12,1.2651416594143557E12
2123,2.0308939549680083E12,1.2795781060988782E12,4.844990773460629E12,1.2123587376375818E12
2124,2.0409198525148105E12,1.313298653859027E12,4.957389532174922E12,1.2234397767879978E12
2125,2.0524083748083525E12,1.1938726595621064E12,5.055095755803928E12,1.2879024945745684E12
2126,2.1546717116790415E12,1.2264588715869172E12,5.129535284601552E12,1.2989835337249844E12
2127,1.9413703630608164E12,1.2894541341252886E12,4.893095355921889E12,1.339386561729424E12
2128,1.9763143633107678E12,1.3335508179021484E12,4.937793312680592E12,1.2958159176896587E12
2129,1.98634026085757E12,1.3336950830571013E12,4.982491269439295E12,1.2975771424552876E12
2130,1.8067120862327197E12,1.2109596821822786E12,5.008064653971615E12,1.3086581816057036E12
2131,1.819192086321988E12,1.2111039473372314E12,4.828493866450109E12,1.343941917562797E12
2132,1.8292179838687903E12,1.2567987294943823E12,4.8731918232088125E12,1.345703142328426E12
2133,1.8416979839580586E12,1.288785077004388E12,4.901926223982265E12,1.356784181478842E12
2134,1.8517238815048608E12,1.3344798591615388E12,4.948791905247347E12,1.4039210474840215E12
2135,1.8642038815941292E12,1.3664662066715444E12,4.974365289779667E12,1.3372959604021196E12
2136,1.8742297791409314E12,1.2936322383993442E12,4.71572919368542E12,1.3390571851677485E12
2137,1.8867097792301997E12,1.339327020556495E12,4.760427150444123E12,1.3408184099333774E12
2138,1.896735676777002E12,1.3713133680665007E12,4.786000534976443E12,1.3518994490837935E12
2139,1.9092156768662703E12,1.4170081502236516E12,4.542320200131747E12,1.387183185040887E12
2140,1.9192415744130725E12,1.4489944977336572E12,4.58701815689045E12,1.3889444098065159E12
2141,1.9317215745023408E12,1.494689279890808E12,4.6125915414227705E12,1.400025448956932E12
2142,1.941747472049143E12,1.5266756274008137E12,4.3535590342351504E12,1.4364905600018745E12
2143,1.9542274721384114E12,1.5723704095579646E12,4.398256990993854E12,1.380929451174033E12
2144,1.9642533696852136E12,1.6043567570679702E12,4.442954947752557E12,1.4162131871311265E12
2145,1.976733369774482E12,1.646742132647219E12,4.489820629017639E12,1.4272942262815425E12
2146,1.9867592673212842E12,1.6787284801572246E12,4.515394013549959E12,1.463759337326485E12
2147,1.9992392674105525E12,1.7244232623143755E12,4.245631190603093E12,1.4072397365684524E12
2148,2.0092651649573547E12,1.756409609824381E12,4.2903291473617964E12,1.4311453300678752E12
2149,2.021745165046623E12,1.802104391981532E12,4.3190635481352485E12,1.4401810678906382E12
2150,2.0317710625934253E12,1.8340907394915376E12,4.38688576349707E12,1.4747330350039963E12
2151,2.0442510626826936E12,1.8342350046464905E12,4.423666428153038E12,1.428025513624231E12
2152,2.0542769602294958E12,1.8799297868036414E12,4.468364384911741E12,1.4519311071236538E12
2153,2.0667569603187642E12,1.911916134313647E12,4.513062341670444E12,1.4609668449464167E12
2154,2.0767828578655664E12,1.9576109164707979E12,4.538635726202765E12,1.4747330350039963E12
2155,2.1079828580887373E12,1.9895972639808035E12,3.835045530321216E12,1.3965933629545168E12
2156,2.1180087556355396E12,1.9946888596096802E12,3.8797434870799194E12,1.4103595530120964E12
2157,2.1492087558587104E12,2.040383641766831E12,3.924441443838623E12,1.4342651465115193E12
2158,2.1592346534055127E12,2.0723699892768367E12,3.9713071251037056E12,1.408203572673689E12
2159,2.1904346536286836E12,2.0872475776991921E12,3.996880509636026E12,1.439635723343403E12
2160,2.200460551175486E12,2.132942359856343E12,3.748074260224475E12,1.4072397365684524E12
2161,2.2316605513986567E12,2.1649287073663486E12,3.607573991701084E12,1.4311453300678752E12
2162,2.241686448945459E12,2.2106234895234995E12,3.6522719484597876E12,1.4401810678906382E12
2163,2.27288644916863E12,2.242609837033505E12,3.696969905218491E12,1.4747330350039963E12
2164,2.282912346715432E12,2.288304619190656E12,3.741667861977195E12,1.4747330350039963E12
2165,2.3173779135960576E12,2.320290966700661E12,3.025671535927489E12,1.4508274415045735E12
2166,2.210998819335729E12,2.30453810561675E12,3.057598647897991E12,1.4747330350039963E12
2167,2.2569479105734897E12,2.338258653376899E12,3.102296604656695E12,1.428025513624231E12
2168,2.291891910823441E12,2.240501455659615E12,3.1469945614153984E12,1.4519311071236538E12
2169,2.301917808370243E12,2.2553790440819707E12,3.191692518174102E12,1.4609668449464167E12
2170,2.313406330663785E12,2.2555233092369233E12,3.2363904749328057E12,1.4747330350039963E12
2171,2.388286331199395E12,2.3234112509552793E12,3.265124875706258E12,1.3934735465108728E12
2172,2.4227518980800205E12,2.386406513493651E12,3.339564404503882E12,1.4072397365684524E12
2173,2.2724926010717666E12,2.4305031972705107E12,3.225737626561711E12,1.3817235579068052E12
2174,2.2839811233653086E12,2.529244882043193E12,3.2704355833204146E12,1.3912984208979907E12
2175,2.318446690245934E12,2.650793002581214E12,3.315133540079118E12,1.427808129789366E12
2176,2.2579702802269766E12,2.6558845982100903E12,3.3407069246114385E12,1.3529943186083318E12
2177,2.267996177773779E12,2.670762186632446E12,2.9367239045724707E12,1.0280240042159595E12
2178,2.279484700067321E12,2.6709064517873984E12,2.9784777628912715E12,1.0612371253970526E12
2179,2.3139502669479463E12,2.719078662873325E12,3.0202316212100723E12,9.44307558314187E11
2180,2.240586756192167E12,2.752799210633474E12,3.0640104235862075E12,9.695676616442244E11
2181,2.250612653738969E12,2.589929518285178E12,3.133546880375791E12,9.292552999966426E11
2182,2.262101176032511E12,2.6415243539911284E12,3.379150259765049E12,9.438014932682628E11
2183,2.2965667429131367E12,2.7045196165295E12,3.1013007161634316E12,8.980049687160198E11
2184,2.1772478216115945E12,2.74861630030636E12,3.1430545744822324E12,9.1255116198764E11
2185,2.1872737191583967E12,2.7537078959352363E12,3.2658562641768613E12,9.378112653176774E11
2186,2.1987622414519387E12,2.753852161090189E12,2.949019361369196E12,9.47386128308863E11
2187,2.2332278083325645E12,2.8020243721761157E12,2.9907732196879966E12,9.838958372002383E11
2188,2.215411590894935E12,2.8357449199362646E12,3.0325270780067974E12,9.393127100749662E11
2189,2.2254374884417373E12,2.6728752275879688E12,3.056463940491401E12,9.645728134050035E11
2190,2.2369260107352793E12,2.6730194927429214E12,2.95623270349517E12,9.277829012886798E11
2191,2.271391577615905E12,2.705605704767732E12,2.9979865618139707E12,9.46628394365793E11
2192,2.199731127300987E12,2.7686009673061035E12,3.0397404201327715E12,9.331195122790983E11
2193,2.211219649594529E12,2.8126976510829634E12,3.0835192225089067E12,9.583796156091356E11
2194,2.34789087061011E12,2.81778924671184E12,3.1074560849935103E12,9.253485553581141E11
2195,2.081808654035245E12,2.8659614577977666E12,2.958640563224049E12,9.271967862840266E11
2196,2.1267370992554646E12,2.8996820055579155E12,3.0003944215428496E12,9.367716492752123E11
2197,2.171665544475684E12,2.7160869171644087E12,3.024331284027453E12,9.668530121315374E11
2198,2.181468741374274E12,2.7162311823193613E12,2.968798003789926E12,9.251135381213285E11
2199,2.21518753481364E12,2.748817394344172E12,3.0105518621087266E12,9.26961769047241E11
2200,2.1241478234005205E12,2.8118126568825435E12,3.03448872459333E12,7.776721614256349E11
2201,2.1366361838839338E12,2.8559093406594033E12,2.9740441296506045E12,7.793444528696484E11
2202,2.217965139118258E12,2.90408155174533E12,3.0157979879694053E12,7.81016744313662E11
2203,2.255430220568498E12,2.937802099505479E12,3.0456221724828345E12,7.826890357576755E11
2204,2.19949652402268E12,2.8363010814728447E12,3.0894009748589697E12,6.862945537782493E11
2205,2.249402928371015E12,2.8364453466277974E12,3.113337837343573E12,6.709365691308325E11
2206,2.2615504380243604E12,2.869031558652608E12,2.947311976171118E12,7.03830472679368E11
2207,2.275478871336159E12,2.9320268211909795E12,2.989065834489919E12,6.936475644669476E11
2208,2.0932050118784043E12,2.9761235049678394E12,3.0308196928087197E12,7.021951733189537E11
2209,2.135667446867371E12,3.024295716053766E12,3.054756555293323E12,7.15300757915605E11
2210,2.058177574750485E12,3.058016263813915E12,2.928240043452843E12,6.723567029908801E11
2211,2.07357865300259E12,2.975834974657934E12,2.9699939017716436E12,6.856053423396278E11
2212,2.1197818877589048E12,2.9759792398128867E12,3.0117477600904443E12,6.82786872248516E11
2213,1.950055790975478E12,3.0085654518376973E12,3.0751027627893823E12,6.919253931927457E11
2214,2.0116248790541318E12,3.071560714376069E12,2.9382604233886104E12,7.239178804715996E11
2215,2.0250589939081672E12,3.1156573981529287E12,2.980014281707411E12,7.352369064132461E11
2216,2.0404600721602722E12,3.1638296092388555E12,3.1275072978099736E12,7.59568661626568E11
2217,2.177486947456432E12,3.1975501569990044E12,2.943799277144119E12,7.434470792407604E11
2218,2.1325448748442888E12,3.05772773350401E12,2.997504549437237E12,7.786149995001456E11
2219,2.142576843728796E12,3.0578719986589624E12,2.994560450997334E12,7.8596320554919E11
2220,2.1770792592935762E12,3.090458210683773E12,3.036314309316135E12,8.102949607625118E11
2221,1.6415014005647937E12,3.1534534732221445E12,3.318266988855003E12,7.941733783767042E11
2222,1.6530022057530537E12,3.1975501569990044E12,3.3878034456445864E12,8.231492043240532E11
2223,1.687504621317834E12,3.245722368084931E12,3.214019538183234E12,7.675733902604536E11
2224,1.475752293738909E12,3.27944291584508E12,3.257798340559369E12,7.525908549418774E11
2225,1.5217292101612803E12,3.123936391355815E12,3.2817352030439727E12,7.666024529684723E11
2226,1.5317611790457874E12,3.1240806565107676E12,3.351271659833556E12,7.254421181078757E11
2227,1.5432619842340474E12,3.156666868535578E12,3.003576076100747E12,7.387654600618823E11
2228,1.5777643997988276E12,3.2196621310739497E12,3.020154304209522E12,7.792642596154318E11
2229,1.5318163819623647E12,3.2637588148508096E12,3.036732532318297E12,8.130821474080377E11
2230,1.5433171871506248E12,2.996114911639235E12,2.8760133897294966E12,8.23600411481973E11
2231,1.6182425324315261E12,3.029835459399384E12,2.9017686100448965E12,8.843674103105793E11
2232,1.6527449479963064E12,2.5636044162414937E12,2.4639987902497017E12,8.948856743845146E11
2233,1.5608478389220828E12,2.5637486813964463E12,2.4800791755381235E12,9.336101753613157E11
2234,1.5723486441103428E12,2.596334893421257E12,2.497956230668896E12,8.980438675526901E11
2235,1.606851059675123E12,2.6593301559596284E12,2.545164898477195E12,9.31861755345296E11
2236,1.5049691398781494E12,2.7034268397364883E12,2.5709201187925947E12,8.60747218849082E11
2237,1.5150011087626565E12,2.421785314552515E12,2.4287032656699478E12,9.059258033220166E11
2238,1.5265019139509165E12,2.455505862312664E12,2.44658032080072E12,8.880237113276531E11
2239,1.5610043295156968E12,2.264096938528272E12,2.4644573759314927E12,9.21841599120259E11
2240,1.515009904682844E12,2.2642412036832246E12,2.4902125962468926E12,8.730624917554933E11
2241,1.526510709871104E12,2.287821449797656E12,2.508089651377665E12,9.39943403773906E11
2242,1.5610131254358843E12,2.3335794957091475E12,2.533844871693065E12,9.034125182966807E11
2243,1.4691160163616606E12,2.3656101278471914E12,2.431056827968243E12,9.372304060892866E11
2244,1.4806168215499207E12,2.1054128194766584E12,2.4489338830990156E12,9.477486701632219E11
2245,1.515119237114701E12,2.1299065085319216E12,2.466810938229788E12,9.937953477379756E11
2246,1.3669655651432827E12,2.0315847139350405E12,2.514019606038087E12,1.0209240697545273E12
2247,1.3784663703315427E12,2.0317289790899934E12,2.539774826353487E12,1.0363987728739117E12
2248,1.4345391257722896E12,2.0553092252044246E12,2.3469924821737188E12,1.046917036947847E12
2249,1.443585629951791E12,2.1010672711159163E12,2.4219767967500137E12,1.0856415379246481E12
2250,1.476018915533719E12,2.1330979032539604E12,2.378624770837392E12,1.1011162410440325E12
2251,1.342640936153765E12,2.1367823167093403E12,2.3965018259681646E12,1.1116345051179678E12
2252,1.352672905038272E12,2.171773301074002E12,2.414378881098937E12,1.1454523929105737E12
2253,1.364173710226532E12,2.1962669901292651E12,2.440134101414337E12,1.155970656984509E12
2254,1.3986761257913123E12,1.9357182652107754E12,2.379099916008316E12,1.3999803049523638E12
2255,1.2665363309622312E12,1.9592985113252065E12,2.3969769711390884E12,1.4154550080717483E12
2256,1.2780371361504912E12,2.0050565572366982E12,2.444185638947387E12,1.4259732721456836E12
2257,1.3125395517152715E12,2.0370871893747424E12,2.469940859262787E12,1.4597911599382896E12
2258,1.246542883111148E12,2.0407716028301223E12,2.30677034838179E12,1.4525074399479084E12
2259,1.258043688299408E12,2.075762587194784E12,2.3246474035125625E12,1.4630257040218438E12
2260,1.3329690335803093E12,2.100256276250047E12,2.3568081740894067E12,1.4979758871646487E12
2261,1.3674714491450896E12,1.858716175012697E12,2.3728885593778286E12,1.4720090778834915E12
2262,1.3675186073068467E12,1.8822964211271282E12,2.3986437796932285E12,1.4825273419574268E12
2263,1.3775505761913538E12,1.9280544670386199E12,2.2958557359684067E12,1.5163452297500327E12
2264,1.3890513813796138E12,1.960085099176664E12,2.313732791099179E12,1.526863493823968E12
2265,1.423553796944394E12,1.7369627346620964E12,2.339488011414579E12,1.5876304926525745E12
2266,1.3345486271338867E12,1.7371069998170493E12,2.1510663293966118E12,1.5981487567265098E12
2267,1.3460494323221467E12,1.772097984181711E12,2.168943384527384E12,1.6330989398693147E12
2268,1.380551847886927E12,1.796591673236974E12,2.2161520523356826E12,1.6041620264302761E12
2269,1.3148192323465566E12,1.6553620675684824E12,2.284470624660047E12,1.6196367295496606E12
2270,1.3254875603554375E12,1.6555063327234353E12,2.1175624451294668E12,1.630154993623596E12
2271,1.3574925443820803E12,1.6790865788378665E12,2.135439500260239E12,1.663972881416202E12
2272,1.1300613879011265E12,1.7248446247493582E12,2.161194720575639E12,1.6743948508451318E12
2273,1.1393672002232112E12,1.7568752568874023E12,1.6948312902072515E12,1.719159825646063E12
2274,1.150035528232092E12,1.8006331257560188E12,1.7127083453380237E12,1.6841132591106025E12
2275,1.2449540545691465E12,1.8885885651563035E12,1.730585400468796E12,1.6994462914150151E12
2276,1.1637485660195725E12,1.8922729786116833E12,1.8055697150450908E12,1.709868260843945E12
2277,1.1957535500462153E12,1.8924172437666362E12,1.8313249353604907E12,1.73279301402103E12
2278,1.1490241727307527E12,1.9274082281312979E12,1.8252651280066594E12,1.7002434508244165E12
2279,1.1596925007396335E12,1.951901917186561E12,1.8724737958149583E12,1.7333777596578542E12
2280,1.1916974847662764E12,1.762430528897796E12,1.8982290161303582E12,1.7130600108072986E12
2281,1.0896853787063575E12,1.8081885748092876E12,1.8946059044792031E12,1.763235575237248E12
2282,1.0989911910284424E12,1.8402192069473318E12,1.9124829596099753E12,1.786160328414333E12
2283,1.1096595190373232E12,1.8439036204027117E12,1.9303600147407476E12,1.7571869195151306E12
2284,1.141664503063966E12,1.8440478855576646E12,1.9561152350561475E12,1.7657683645416006E12
2285,1.0200097804676019E12,1.8790388699223262E12,1.904455833397336E12,1.778969731379302E12
2286,1.0306781084764828E12,1.9035325589775894E12,1.920536218685758E12,1.7165382305387876E12
2287,1.0626830925031255E12,1.6804101944630217E12,1.995520533262053E12,1.729249352193277E12
2288,1.0159537151876627E12,1.703990440577453E12,1.996632445740658E12,1.7424507190309785E12
2289,1.0266220431965436E12,1.7497484864889446E12,2.0145095008714302E12,1.7653754722080635E12
2290,1.0586270272231863E12,1.7817791186269888E12,2.0323865560022024E12,1.7425941576208972E12
2291,1.0118504917459664E12,1.7819233837819417E12,2.0581417763176023E12,1.7511756026473672E12
2292,1.0225188197548473E12,1.8169143681466033E12,2.1277308500329883E12,1.781318100299456E12
2293,1.05452380378149E12,1.8414080572018665E12,2.1598916206098323E12,1.7723193773905469E12
2294,9.985357723056995E11,1.6180210168669485E12,2.207100288418131E12,1.7829484058147537E12
2295,1.0078415846277843E12,1.6399073377311382E12,2.232855508733531E12,1.8058731589918386E12
2296,1.0185099126366652E12,1.6823782801495183E12,2.1259341801906377E12,1.7913044850474841E12
2297,1.1447310670554946E12,1.7121079398423843E12,2.1516894005060376E12,1.8244387938809219E12
2298,1.020187363781014E12,1.7122522049973372E12,2.0901800699290933E12,1.73930322977513E12
2299,1.0514922384260175E12,1.744729555209986E12,2.249228477453041E12,1.7546362620795425E12
2300,1.0100594265466569E12,1.7674637003588403E12,2.2635090324551978E12,1.7775610152566274E12
2301,1.0203244889751549E12,1.5439138153746353E12,2.3947408407140986E12,1.6656144323298193E12
2302,1.0320968725619207E12,1.5647579304833875E12,2.4204960610294985E12,1.6827176195831965E12
2303,1.0674140233222178E12,1.6052064470723208E12,2.343715076610853E12,1.598017651474198E12
2304,1.0227825295010315E12,1.6335204086845742E12,2.390923744419152E12,1.6133506837786106E12
2305,1.0359121373010286E12,1.633664673839527E12,2.416678964734552E12,1.6442411342260369E12
2306,1.0753009607010198E12,1.4746690361918372E12,2.3168323012634233E12,1.6671658874031218E12
2307,1.031727467564351E12,1.4803556747383718E12,2.1876540251147686E12,1.668822359365336E12
2308,1.0460137502892871E12,1.4836125677241143E12,2.125112206480857E12,1.67047883132755E12
2309,1.0888725984640957E12,1.4837568328790671E12,2.200096521057152E12,1.67906027635402E12
2310,9.579592217074037E11,1.516234183091716E12,2.1564642456109797E12,1.6922616431917214E12
2311,9.704209182082825E11,1.5389683282405703E12,2.1886250161878237E12,1.5721827871950461E12
2312,9.847072009332186E11,1.3740213762259954E12,2.2143802365032236E12,1.5738392591572603E12
2313,1.0275660491080271E12,1.397731557162201E12,2.1380832006853113E12,1.5891722914616729E12
2314,9.839453978096012E11,1.440202499580581E12,2.2064017730096753E12,1.6018834131161624E12
2315,9.982316805345374E11,1.469932159273447E12,2.1307232209587112E12,1.6150847799538638E12
2316,1.041090528709346E12,1.4759031297473083E12,2.156478441274111E12,1.6380095331309487E12
2317,9.975170355726771E11,1.4760473949022612E12,1.971915381213684E12,1.6396660050931628E12
2318,1.0118033182976133E12,1.5085247451149102E12,1.9879957665021062E12,1.6549990373975754E12
2319,9.59871352101762E11,1.5312588902637644E12,2.0194682117076387E12,1.6635804824240454E12
2320,9.713997633926002E11,1.3725475845434011E12,2.0452234320230386E12,1.6967147912574832E12
2321,9.80705575714685E11,1.3759673221784307E12,1.9801377090839675E12,1.654035111353156E12
2322,9.922339870055233E11,1.3761115873333835E12,1.8865821019022312E12,1.65569158331537E12
2323,1.0015397993276082E12,1.399821768269589E12,1.912337322217631E12,1.6573480552775842E12
2324,1.0130682106184464E12,1.4422927106879692E12,1.8191317898249082E12,1.75807236504966E12
2325,1.0223740229405312E12,1.4720223703808352E12,1.844887010140308E12,1.7809971182267449E12
2326,1.0339024342313695E12,1.5044997205934841E12,1.7673545412609678E12,1.72608864854027E12
2327,1.0432082465534543E12,1.5272338657423384E12,1.7931097615763677E12,1.73467009356674E12
2328,1.0547366578442926E12,1.4316916468972798E12,1.6005189740296667E12,1.7619703705965476E12
2329,1.0640424701663774E12,1.4351113845323093E12,1.5587406154118708E12,1.7298089547661558E12
2330,1.0755708814572157E12,1.4352556496872622E12,1.5909013859887148E12,1.7314654267283699E12
2331,1.0848766937793005E12,1.4580539005874597E12,1.6223738311942473E12,1.7543901799054548E12
